Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547771279.786166	271.164781	109.097743	2.667301	267.054403	117.104290	275.275159	101.091196	0.217104	0.349265	1.710655	1.827957
3547771280.468653	256.202419	106.394852	16.359228	261.658154	113.552712	250.746683	99.236993	0.240438	0.362797	1.744868	1.852395
3547771281.150127	242.083034	100.415076	26.715561	233.083685	100.523284	251.082384	100.306868	0.281431	0.370746	1.808407	1.867058
3547771281.797585	228.394860	91.773891	36.845581	235.177314	85.857953	221.612406	97.689828	0.302333	0.365461	1.842620	1.857283
3547771282.492073	216.501589	81.398461	44.387615	212.952790	73.127668	220.050389	89.669254	0.325290	0.365461	1.881720	1.857283
3547771283.185565	206.532227	70.950667	47.729630	211.656560	78.349397	201.407894	63.551937	0.333655	0.370746	1.896383	1.867058
3547771284.563542	187.258281	46.080116	57.401180	180.481855	40.157275	194.034707	52.002957	0.347312	0.352000	1.920821	1.832845
3547771285.233010	179.219084	32.029310	63.528183	173.446427	25.124498	184.991741	38.934122	0.368456	0.357427	1.959922	1.842620
3547771285.923499	172.976202	17.942919	67.151001	181.289250	21.391576	164.663155	14.494262	0.365860	0.370746	1.955034	1.867058
3547771290.660837	163.492509	22.181567	312.310165	172.146215	24.654092	154.838804	19.709043	0.405909	0.370746	2.033236	1.867058
3547771291.321302	153.648374	32.553983	313.962616	155.406833	23.727442	151.889914	41.380523	0.405909	0.368110	2.033236	1.862170
3547771291.998782	142.067667	44.137293	316.023743	133.453004	46.742591	150.682330	41.531995	0.393729	0.360119	2.008798	1.847507
3547771292.631227	131.329849	54.190510	317.675232	134.621058	62.567141	128.038640	45.813879	0.401073	0.378571	2.023460	1.881720
3547771293.949156	108.701378	75.495932	318.196747	115.728261	81.119357	101.674495	69.872506	0.396189	0.340970	2.013685	1.813294
3547771294.594612	97.756225	85.093664	318.865479	106.756053	85.149246	88.756397	85.038082	0.376170	0.346515	1.974585	1.823069
3547771295.272091	86.057400	95.375798	317.409912	87.036943	104.322334	85.077858	86.429263	0.376170	0.338176	1.974585	1.808407
3547771295.978590	75.121532	105.430005	318.251068	82.443371	110.663614	67.799692	100.196395	0.360627	0.326844	1.945259	1.788856
