Time	X	Y	Theta	LS_X	LS_Y	RS_X	RS_Y	RsRoL	RsRoR	VL	VR
3547666435.312447	114.275805	243.388277	173.466492	119.927211	250.392676	108.624399	236.383878	0.287972	0.302885	1.769306	1.969697
3547666435.987924	128.747959	239.606844	165.329361	120.443578	243.076319	137.052340	236.137369	0.395147	0.294258	1.959922	1.955034
3547666440.086818	210.565226	239.401333	210.589813	211.491532	248.353538	209.638920	230.449129	0.446886	0.267583	2.067449	1.911046
3547666440.769298	220.908150	247.058765	222.321411	214.895150	253.755319	226.921150	240.362212	0.435605	0.270607	2.043011	1.915934
3547666441.431764	229.093544	256.139098	233.694763	220.651256	253.020158	237.535831	259.258038	0.419351	0.261488	2.008798	1.901271
3547666442.091230	235.853431	267.364917	245.433403	232.438596	259.037918	239.268267	275.691915	0.414605	0.255329	1.999022	1.891496
3547666442.783719	239.529217	280.280518	259.438049	230.824017	282.565140	248.234417	277.995896	0.387648	0.252226	1.945259	1.886608
3547666443.549259	240.432984	293.446445	273.685730	243.663756	301.846571	237.202212	285.046319	0.382586	0.255329	1.935484	1.891496
3547666444.212726	238.357358	306.290669	284.532471	229.571024	308.240114	247.143692	304.341224	0.364459	0.236467	1.901271	1.862170
3547666444.869191	232.992301	319.126855	299.473877	240.673376	323.817386	225.311226	314.436323	0.353804	0.233265	1.881720	1.857283
3547666445.520648	225.618787	329.554469	311.155426	226.854649	338.469212	224.382924	320.639726	0.331817	0.223558	1.842620	1.842620
3547666446.200129	216.753981	337.865262	323.114502	212.681685	345.891245	220.826277	329.839279	0.311799	0.223558	1.808407	1.842620
3547666447.556084	194.527574	349.580393	342.811981	197.852330	357.943765	191.202818	341.217021	0.287972	0.207031	1.769306	1.818182
3547666448.985094	167.785830	352.027495	6.080791	169.594968	343.211202	165.976692	360.843788	0.243640	0.190054	1.700880	1.793744
3547666449.721613	152.738313	349.136111	17.001549	161.394715	351.599178	144.081910	346.673045	0.240336	0.179645	1.695992	1.779081
